,Unnamed: 0,time,median_100_200Hz,avg_100_200Hz,median_400_600Hz,avg_400_600Hz,median_800_1000Hz,avg_800_1000Hz,median_1000_1200Hz,avg_1000_1200Hz,median_1600_1800Hz,avg_1600_1800Hz,median_2000_2600Hz,avg_2000_2600Hz,median_3000_4000Hz,avg_3000_4000Hz
258,18,2023-06-08 09:15:00,-10.616352133279143,-10.40727001044441,-9.156089883712808,-8.98332953783894,-8.58448894273625,-8.412709613445651,-8.177851526289357,-7.988631907494555,-10.20633059458579,-10.021984723869018,-10.578533864243465,-10.33325130021266,-12.129953001892645,-11.93885293159378
259,19,2023-06-08 09:45:00,-10.617777870071397,-10.412851216148656,-9.152756613422554,-8.978960898276267,-8.586966717327634,-8.412709613445651,-8.165674479989118,-7.969586264491135,-10.20633059458579,-10.021984723869018,-10.578533864243465,-10.328434742015268,-12.1127667011282,-11.93885293159378
260,20,2023-06-08 10:15:00,-10.617777870071397,-10.412851216148656,-9.139739647312425,-8.967799375142613,-8.58448894273625,-8.410546426882993,-8.16010833750441,-7.947990498001654,-10.204309092425843,-10.021984723869018,-10.722436539043768,-10.328434742015268,-12.10900531284416,-11.937053454453034
261,21,2023-06-08 10:45:00,-10.618320932995555,-10.419359153369246,-9.1387138348151,-8.967799375142613,-8.58448894273625,-8.410546426882993,-8.118407059002275,-7.938426510710437,-10.204309092425843,-10.028456376291064,-10.757669118944236,-10.31994131405725,-12.10900531284416,-11.937053454453034
262,22,2023-06-08 11:15:00,-10.617777870071397,-10.412851216148656,-9.133125901252212,-8.965379568694258,-8.586966717327634,-8.412709613445651,-8.118407059002275,-7.938426510710437,-10.204309092425843,-10.028456376291064,-10.757669118944236,-10.308984085241724,-12.106244478968604,-11.937053454453034
263,23,2023-06-08 11:45:00,-10.616352133279143,-10.40727001044441,-9.133125901252212,-8.965379568694258,-8.586966717327634,-8.412709613445651,-8.118407059002275,-7.938426510710437,-10.204309092425843,-10.028456376291064,-10.757669118944236,-10.30474619567844,-12.106101672600424,-11.937053454453034
264,24,2023-06-08 12:15:00,-10.607361610110804,-10.39895941366189,-9.13368062978362,-8.965747525989576,-8.586966717327634,-8.412709613445651,-8.118407059002275,-7.938426510710437,-10.204309092425843,-10.028456376291064,-10.722436539043768,-10.30474619567844,-12.106101672600424,-11.937053454453034
265,25,2023-06-08 12:45:00,-10.563124151616266,-10.341501108191942,-9.13368062978362,-8.965747525989576,-8.630471362889656,-8.435601048206436,-8.454467936261233,-8.289941620369184,-10.20033338881923,-10.028456376291064,-10.68673987809218,-10.308984085241724,-12.091940914172577,-11.918787635007993
266,26,2023-06-08 13:15:00,-10.444094591817963,-10.235968501943958,-9.1387138348151,-8.969750811189817,-8.630471362889656,-8.435601048206436,-8.502281331944163,-8.319539623224392,-10.156219308906962,-9.969198352041314,-10.575870910436391,-10.311558237643712,-12.080543385152044,-11.908955313416303
267,27,2023-06-08 13:45:00,-10.370586580041936,-10.14591426703186,-9.14116085116213,-8.970595563885462,-8.630471362889656,-8.435601048206436,-8.502281331944163,-8.319539623224392,-10.053288167266102,-9.852881782825692,-10.502765357762003,-10.300099468796049,-12.043119143037496,-11.870829928589435
268,28,2023-06-08 14:15:00,-10.333520519608411,-10.074285938848876,-9.1573697333502,-8.980843352745833,-8.630471362889656,-8.435601048206436,-8.502281331944163,-8.319539623224392,-10.017966874450456,-9.825034110321054,-10.489911418626356,-10.280953742232995,-12.03362622193218,-11.857004555791056
269,29,2023-06-08 14:45:00,-10.304003385971283,-10.05324606595032,-9.167705883783304,-8.996720910103404,-8.623381714281942,-8.435196541247553,-8.502281331944163,-8.319539623224392,-10.007983742520452,-9.81444068076536,-10.48394890212264,-10.279911372340644,-12.018282757580796,-11.848073962546769
270,30,2023-06-08 15:15:00,-10.277654438110217,-10.0335926162586,-9.173635157884702,-8.998582504243261,-8.612140916651784,-8.42318632308137,-8.451848523606525,-8.270868491530953,-9.958206125325976,-9.775597817863265,-10.427895277114988,-10.239453090868407,-12.014349241027942,-11.837235363304
271,31,2023-06-08 15:45:00,-10.277654438110217,-10.0335926162586,-9.176173854690555,-9.001307411574459,-8.5294029263324,-8.35378436157946,-8.414607748604583,-8.22988585838554,-9.946367530421137,-9.74813534954835,-10.38998552251494,-10.209665805612948,-11.9841744087427,-11.805188125710227
272,32,2023-06-08 16:15:00,-10.248052347463007,-10.0335926162586,-9.18223148181991,-9.017556232193376,-8.51109146926493,-8.333551629151907,-8.402036355463178,-8.204683163602803,-9.946367530421137,-9.744190771860763,-10.27878185089516,-10.064673516018155,-11.95545132873816,-11.768488076990334
273,33,2023-06-08 16:45:00,-10.195251562235036,-9.98869074308798,-9.195862202948604,-9.029091205232808,-8.509303350809212,-8.317182078893634,-8.259440658120067,-8.08981406362338,-9.946367530421137,-9.744190771860763,-10.268552800708813,-10.02179348755118,-11.92819015440414,-11.74054915633416
274,34,2023-06-08 17:15:00,-10.038892366717135,-9.81902777987049,-9.19662759598654,-9.029091205232808,-8.472592672531302,-8.296317456218478,-8.259440658120067,-8.08981406362338,-9.946367530421137,-9.744190771860763,-10.268552800708813,-10.02179348755118,-11.92819015440414,-11.74054915633416
275,35,2023-06-08 17:45:00,-9.955116992358937,-9.717129554907398,-9.208707172900136,-9.029091205232808,-8.472592672531302,-8.296317456218478,-8.259440658120067,-8.08981406362338,-9.87628568473975,-9.685161957794714,-10.268552800708813,-10.004397634982809,-11.863396557859158,-11.671384038186488
276,36,2023-06-08 18:15:00,-9.955116992358937,-9.717129554907398,-9.213180042032077,-9.029091205232808,-8.479177554084675,-8.309073896385874,-8.259440658120067,-8.08981406362338,-9.85838266843109,-9.678115365735245,-10.268552800708813,-9.933687333335335,-11.838029490967845,-11.649208839276191
277,37,2023-06-08 18:45:00,-9.768760338847622,-9.544141986102726,-9.219873008043576,-8.99911131594611,-8.479177554084675,-8.309073896385874,-8.28290899337557,-8.114736555891595,-9.83485215205929,-9.649254654530424,-10.268552800708813,-9.933687333335335,-11.80385660169306,-11.598283521178566
278,38,2023-06-08 19:15:00,-9.768760338847622,-9.544141986102726,-9.221635477998058,-8.99911131594611,-8.479177554084675,-8.309073896385874,-8.374628803237819,-8.210263144828389,-9.80981764711576,-9.60991270740742,-10.269938265546587,-9.933687333335335,-11.802431044141027,-11.59419846578635
279,39,2023-06-08 19:45:00,-9.955116992358937,-9.717129554907398,-9.227960665454471,-8.982379823309916,-8.479177554084675,-8.309073896385874,-8.374628803237819,-8.210263144828389,-9.802552892045489,-9.606697257534766,-10.272399633552851,-9.933687333335335,-11.799357831581933,-11.589472091843229
280,40,2023-06-08 20:15:00,-10.003927619486298,-9.76941493025024,-9.227960665454471,-8.981144068082436,-8.479177554084675,-8.309073896385874,-8.410752357801533,-8.242449223513004,-9.751241107493607,-9.556147146963532,-10.330379046070483,-9.908877808569354,-11.75200108336578,-11.548789623762426
281,41,2023-06-08 20:45:00,-10.005571277098303,-9.794839552623962,-9.227960665454471,-8.981144068082436,-8.495592833409649,-8.32661683591723,-8.438231768400804,-8.272505678520435,-9.751241107493607,-9.556147146963532,-10.452971461712767,-9.933687333335335,-11.75200108336578,-11.548789623762426
282,42,2023-06-08 21:15:00,-10.135804702824537,-9.905689861949371,-9.227081574964249,-8.981144068082436,-8.51239571926948,-8.33140405108771,-8.438231768400804,-8.272505678520435,-9.629399178615804,-9.418847862753918,-10.597655343067215,-9.977718344227544,-11.627504855986434,-11.391041404971562
283,43,2023-06-08 21:45:00,-10.4061644598167,-10.22750080157278,-9.222740680499262,-8.974822464869098,-8.51239571926948,-8.33140405108771,-8.438231768400804,-8.272505678520435,-9.54663224216574,-9.337471335125342,-10.597655343067215,-9.977718344227544,-11.569732717773729,-11.346802471280618
284,44,2023-06-08 22:15:00,-10.517084707238546,-10.306164474420942,-9.222740680499262,-8.960023570339848,-8.540988556639515,-8.3679953516211,-8.446994968426127,-8.279220675105545,-9.476832487670409,-9.25149993594139,-10.557375802568318,-9.947960749817977,-11.36015798315681,-11.162690149826432
285,45,2023-06-08 22:45:00,-10.526212798734669,-10.339915166559637,-9.202922547507926,-8.960023570339848,-8.604088714709901,-8.431294896624093,-8.393180671521147,-8.226953586300183,-9.442340454726782,-9.22309927775776,-10.352957975197878,-9.908877808569354,-11.36015798315681,-11.162690149826432
286,46,2023-06-08 23:15:00,-10.529171637604431,-10.341028358532366,-9.189534922771465,-8.960023570339848,-8.657200181910204,-8.481141108576587,-8.406312551771146,-8.242719770332656,-9.476832487670409,-9.25149993594139,-10.352957975197878,-9.947960749817977,-11.372229778478928,-11.173534317687926
287,47,2023-06-08 23:45:00,-10.529472578554818,-10.341028358532366,-9.183886099806957,-8.960023570339848,-8.657200181910204,-8.481141108576587,-8.406312551771146,-8.242719770332656,-9.539504048097127,-9.317065440657547,-10.361785606647018,-10.09186636730312,-11.559963503824848,-11.346802471280618
288,0,2023-06-09 00:15:00,-10.529171637604431,-10.339915166559637,-9.183667480202084,-8.948950177987973,-8.657200181910204,-8.481141108576587,-8.406312551771146,-8.242719770332656,-9.539504048097127,-9.317065440657547,-10.352957975197878,-10.063339152510174,-11.559963503824848,-11.374916336188958
289,1,2023-06-09 00:45:00,-10.529171637604431,-10.339915166559637,-9.183667480202084,-8.948950177987973,-8.657200181910204,-8.481141108576587,-8.523530411367657,-8.354515802692214,-9.539504048097127,-9.317065440657547,-10.352957975197878,-10.063339152510174,-11.559963503824848,-11.36753503127446
290,2,2023-06-09 01:15:00,-10.529171637604431,-10.326364564831682,-9.183886099806957,-8.95403859281129,-8.641367802567995,-8.472788686536687,-8.586346276488628,-8.414674459727168,-9.731464588008889,-9.4790369276853,-10.352957975197878,-10.09186636730312,-11.564300133022936,-11.374916336188958
291,3,2023-06-09 01:45:00,-10.455159424653411,-10.260730924285676,-9.189534922771465,-8.960505685189437,-8.641367802567995,-8.472788686536687,-8.623679488764449,-8.44057553044576,-9.758144336375343,-9.506509008440691,-10.361785606647018,-10.147447642017282,-11.564300133022936,-11.374916336188958
292,4,2023-06-09 02:15:00,-10.24679000756588,-10.0235228836013,-9.199050883683023,-8.960505685189437,-8.641367802567995,-8.472788686536687,-8.630249295248149,-8.462969730048478,-9.779581736983442,-9.541785503296476,-10.435059074445444,-10.150614300381871,-11.564300133022936,-11.374916336188958
293,5,2023-06-09 02:45:00,-10.21267221282202,-9.986189628928974,-9.201063384280072,-8.960505685189437,-8.637184042493361,-8.468199149959831,-8.7303055809753,-8.55275481105575,-9.792981200575186,-9.546504466761938,-10.515886379367172,-10.224141418018798,-11.569514114314176,-11.371986956305555
294,6,2023-06-09 03:15:00,-10.21267221282202,-9.986189628928974,-9.201063384280072,-8.962598214061359,-8.641367802567995,-8.472788686536687,-8.758177847671554,-8.586149538613476,-9.82872599851581,-9.57691917093438,-10.57588129131756,-10.232210380072075,-11.564300133022936,-11.368426832739868
295,7,2023-06-09 03:45:00,-10.21267221282202,-9.986189628928974,-9.201063384280072,-8.972682465931019,-8.646713569911382,-8.485505419390922,-8.758177847671554,-8.586149538613476,-9.858328111373837,-9.612892414568352,-10.58635772592442,-10.25178453251383,-11.56328684129125,-11.36753503127446
296,8,2023-06-09 04:15:00,-10.24679000756588,-10.0235228836013,-9.200582936957682,-8.995326968297617,-8.723223217363781,-8.553707989831441,-8.758177847671554,-8.586149538613476,-9.914888925075369,-9.69993250961456,-10.666598598607475,-10.270204318515214,-11.561837398247985,-11.368426832739868
297,9,2023-06-09 04:45:00,-10.3052347772847,-10.0893473855801,-9.199050883683023,-8.995327162093982,-8.751807211061665,-8.582493534756289,-8.775993626701487,-8.604281276751273,-9.961168944404744,-9.7281075136959,-10.762152304519937,-10.345102902632348,-11.56138228354764,-11.366132692568163
298,10,2023-06-09 05:15:00,-10.457163970227828,-10.265029919295108,-9.19576897296834,-8.995384704426952,-8.729028547295083,-8.563171069763039,-8.775993626701487,-8.59548823113845,-9.961168944404744,-9.7281075136959,-10.808182373216283,-10.349371714464317,-11.556757266885242,-11.36148085045808
299,11,2023-06-09 05:45:00,-10.457163970227828,-10.265029919295108,-9.194338669032504,-8.995384704426952,-8.729028547295083,-8.563171069763039,-8.771244137897233,-8.587082389583568,-9.965631685020364,-9.747125694316445,-10.8294414449673,-10.356099874506391,-11.556757266885242,-11.36148085045808
300,12,2023-06-09 06:15:00,-10.46407244702611,-10.278540517366345,-9.179711354270388,-8.995327162093982,-8.729028547295083,-8.563171069763039,-8.771244137897233,-8.587082389583568,-9.998783303124176,-9.779525107763064,-10.908659533502329,-10.41030842745566,-11.546726931740627,-11.357161354489012
301,13,2023-06-09 06:45:00,-10.527800408875018,-10.338578091918013,-9.179227271410518,-8.995326968297617,-8.729028547295083,-8.563171069763039,-8.775993626701487,-8.59548823113845,-9.998783303124176,-9.787818059816336,-10.92428759791323,-10.42655939358593,-11.537512706372093,-11.342508833872584
302,14,2023-06-09 07:15:00,-10.527800408875018,-10.338578091918013,-9.169987852680046,-8.99235392301471,-8.75790959364751,-8.588903096288808,-8.775993626701487,-8.59548823113845,-10.004272165887665,-9.79456196464182,-10.92428759791323,-10.440532107348314,-11.526448245641731,-11.32903981127369
303,15,2023-06-09 07:45:00,-10.527800408875018,-10.338578091918013,-9.155722999840048,-8.984215623075029,-8.754968164409581,-8.576733369181948,-8.781752746852408,-8.59548823113845,-10.004272165887665,-9.79456196464182,-10.92428759791323,-10.440532107348314,-11.515825305348123,-11.31951547268038
304,16,2023-06-09 08:15:00,-10.596125923226872,-10.402637538415362,-9.155722999840048,-8.984215623075029,-8.729028547295083,-8.563171069763039,-8.785827179262439,-8.59548823113845,-10.01921179019592,-9.81520773302379,-10.951833475726092,-10.441015986892287,-11.515825305348123,-11.316783838910007
305,17,2023-06-09 08:45:00,-10.616269896757023,-10.428524224553591,-9.155722999840048,-8.984215623075029,-8.663785590475692,-8.499586786387853,-8.785827179262439,-8.597473897445036,-10.037865761160834,-9.839023846222656,-10.95402470225927,-10.463601189386388,-11.515825305348123,-11.316783838910007
306,18,2023-06-09 09:15:00,-10.61912152254206,-10.432585709099564,-9.154987494544976,-8.980281159068895,-8.663785590475692,-8.499586786387853,-8.785827179262439,-8.597473897445036,-10.042573004582623,-9.849029190053264,-10.953063622064905,-10.444553559655294,-11.515825305348123,-11.316783838910007
307,19,2023-06-09 09:45:00,-10.635741847216694,-10.44566237007068,-9.155722999840048,-8.984215623075029,-8.738019213632224,-8.574238032023546,-8.784435851518124,-8.59105338093021,-10.042573004582623,-9.849029190053264,-10.953063622064905,-10.444553559655294,-11.518918839347023,-11.31951547268038
308,20,2023-06-09 10:15:00,-10.635741847216694,-10.44566237007068,-9.159296862638302,-8.985810072297868,-8.738019213632224,-8.574238032023546,-8.76772294813964,-8.58086048685747,-10.061184820269627,-9.87253689516053,-10.938605926887467,-10.444553559655294,-11.527855919479247,-11.3259164721706
309,21,2023-06-09 10:45:00,-10.639108078726268,-10.44566237007068,-9.161582925036384,-8.991584172027114,-8.738019213632224,-8.574238032023546,-8.763509563428348,-8.573369947408022,-10.084153302463076,-9.898122782296827,-10.945270964362589,-10.450349426209009,-11.53104923490812,-11.326949770011035
310,22,2023-06-09 11:15:00,-10.616269896757023,-10.428524224553591,-9.171586763870836,-9.000221189807936,-8.668766619098026,-8.504801939703803,-8.724578838623133,-8.548926980436159,-10.087208201739926,-9.898122782296827,-10.945270964362589,-10.450349426209009,-11.53603087660113,-11.335851562254584
311,23,2023-06-09 11:45:00,-10.616269896757023,-10.428524224553591,-9.17190222188962,-9.00563818418069,-8.68285611564881,-8.520541251115363,-8.666262302223064,-8.489182790636937,-10.102941423328234,-9.915010420310068,-10.938605926887467,-10.444553559655294,-11.539806897956243,-11.336801147954937
312,24,2023-06-09 12:15:00,-10.598682116521244,-10.39893381440739,-9.172589752205406,-9.00563818418069,-8.683387911992655,-8.522155685759193,-8.59901295739611,-8.42445803864633,-10.102941423328234,-9.915010420310068,-10.935418369670003,-10.43973090505837,-11.54221694885851,-11.341162213254542
313,25,2023-06-09 12:45:00,-10.559205776919145,-10.366778850494091,-9.177994466509375,-9.01316632862416,-8.683387911992655,-8.522155685759193,-8.595982739230223,-8.42061862327628,-10.102941423328234,-9.915010420310068,-10.89050335079913,-10.415388105574973,-11.545050149159035,-11.34347482486809
314,26,2023-06-09 13:15:00,-10.512070679883363,-10.304817249208089,-9.180910977954852,-9.015125000573956,-8.68285611564881,-8.520541251115363,-8.590999952244498,-8.41984613344134,-10.087208201739926,-9.897066668233958,-10.89050335079913,-10.413220611216762,-11.545050149159035,-11.343825556495585
